id,v_title,ply_lst_title,tags,categ_id,v_pub_dt,vws,lks,dslks,cmnts,duration,ply_id
w65VgQLxaHQ,"وزارة الداخلية تطلق المرحلة الثامنة من ""كلنا واحد"" لتوفير السلع بأسعار مخفضة",MBCMASR,"MBC,فن,MBC Group,الجمعة,الجمعة في مصر,ياسمين سعيد,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,رقص,اخبار,نصائح,MBC MASR,MBC Masr 2,Shahid.net",24,2019-07-05T16:38:37.000Z,689,17,3,4,PT2M37S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
i0e_YNVynpc,المتحدث باسم وزارة التنمية المحلية:  إجراءات مشددة لمنع أية مخالفات بعد زيادة التعريفة الجديدة,MBCMASR,"MBC,فن,MBC Group,الجمعة,الجمعة في مصر,ياسمين سعيد,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,رقص,اخبار,نصائح,MBC MASR,MBC Masr 2,Shahid.net",24,2019-07-05T16:30:20.000Z,6593,68,22,13,PT3M29S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
BifdzV2BM-c,رئيس جهاز حماية المستهلك: توجيهات من الرئيس السيسي بضبط الأسواق وحماية المستهلك,MBCMASR,"MBC,فن,MBC Group,الجمعة,الجمعة في مصر,ياسمين سعيد,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,رقص,اخبار,نصائح,MBC MASR,MBC Masr 2,Shahid.net",24,2019-07-05T16:28:53.000Z,2476,37,33,21,PT4M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
LkCzxPlRNLU,م. هاني سنبل: 57 دولة عدد الدول الأعضاء بالمؤسسة الدولية الإسلامية,MBCMASR,,24,2019-07-03T16:13:58.000Z,945,7,1,1,PT3M36S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
weFxs-sLrEQ,#م. هاني سنبل: تم إنشاء المؤسسة الدولية الإسلامية لتعزيز التجارة البينية بين الدول الأعضاء,MBCMASR,,25,2019-07-03T15:31:29.000Z,650,4,0,1,PT3M58S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
FNqkDyAY2DE,ياسمين عز: تحسين الوضع الإقتصادي للمواطنين هدف تسعى له المؤسسة الدولية الإسلامية للدول الأعضاء,MBCMASR,,25,2019-07-03T15:16:21.000Z,1782,28,0,5,PT45S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
nG4OZ_rjwt0,ما هو التحرش وما هو الحكم الشرعي في هذه الجريمة؟,MBCMASR,,24,2019-07-02T20:55:06.000Z,7163,113,11,16,PT7M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
JDMWPLi4UjI,د.مبروك عطية: انتشار جريمة التحرش ترجع إلى غياب المروءة,MBCMASR,,24,2019-07-02T20:36:41.000Z,781,15,1,3,PT5M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
uNRKQiOvvJM,الأكاديمية الوطنية للتدريب تستقبل 100 شاب من 29 دولة إفريقية للتدريب على برامج القيادة,MBCMASR,,24,2019-07-02T20:35:01.000Z,416,9,2,1,PT2M25S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
yQ_AHVArnUQ,وزارة المالية تقدم مواعيد صرف رواتب يوليو وأغسطس وسبتمبر وأكتوبر بالزيادات والعلاوات,MBCMASR,,24,2019-07-02T20:24:01.000Z,3223,29,4,3,PT1M9S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
8eAYRJvbQL4,"اللواء فؤاد علام: استمرار جماعة الإخوان الإرهابية في تنفيذ عمليات تستهدف الوطن يعد ""غباء سياسي""",MBCMASR,,24,2019-07-01T16:02:03.000Z,1120,14,3,3,PT2M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
zDrNJchHtss,أشرف عبدالعزيز: جماعة الإخوان لا تعترف بالقانون وهذه أبرز انتهاكاتهم له طوال فترة حكمهم,MBCMASR,,25,2019-07-01T15:56:11.000Z,693,15,4,5,PT2M2S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
wP7sxhlg5uY,التحقيق مع المتحدثة باسم أكرم إمام بسبب تغريدات قديمة لها.. عمرو اديب: آدي ديمقراطية أوردغان!,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T01:10:55.000Z,1225,13,8,17,PT2M3S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
cyxdVQw6edA,رئيس هيئة الأرصاد يكشف توقعات الطقس وموعد انكسار الموجة الحارة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:59:58.000Z,1605,7,3,2,PT2M30S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
e-RgGSRaPdw,أثرياء أمريكيون يدعون لفرض ضرائب إضافية على ثرواتهم.. عمرو اديب: خبر غريب جدا,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:50:36.000Z,1744,21,3,1,PT1M47S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
0cY74SPOGjU,الأولى من نوعها.. موجة طقس حارة تضرب أوروبا وتتسبب في وفيات,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:41:41.000Z,1810,21,3,6,PT4M55S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
6G79mULu9kU,"ضمن حملة 2 كفاية.. ""مسرح الشارع""  يصل محطاته الأخيرة في البحيرة",MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:33:28.000Z,813,9,0,3,PT2M38S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Za_TGWZfxWY,عمرو أديب يعزي أحمد حسام ميدو في وفاة والده,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:20:42.000Z,1459,16,3,3,PT1M30S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
kznJ2lZQhMg,مقال على فورين بوليسي يرد على الإخواني يحيى حامد: الاقتصاد المصري لا يتداعى بل يزدهر,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:12:51.000Z,647,17,4,5,PT6M43S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
FJb5lhed85U,فيديو متداول لشاب جزائري ينقذ رضيعة سورية وقعت من نافذة بإسطنبول,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:59:11.000Z,827067,10676,756,3522,PT2M8S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
QoLA_b-_wVc,"الحب في نيجيريا.. مليونير يرسل ""هليكوبتر"" لإنقاذ صديقته من زحمة المرور",MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:58:09.000Z,477,13,1,1,PT2M16S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
TJ0Qll58jeo,بدرة قعلول مديرة المركز الدولي للدراسات الاستراتيجية بتونس تكشف آخر تطورات الأوضاع بالدولة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:55:53.000Z,276,2,0,0,PT4M42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
16h9ovy7jZo,تطورات الأوضاع في تونس وتداعيات الهجوم الإرهابي الأخير,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:54:11.000Z,428,4,2,0,PT3M5S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
_psGnqv1WCg,عمرو أديب معلقاً على محور 30 يونيو: بحب أتفرج على الطرق وهى خلصانة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:52:05.000Z,993,19,3,0,PT1M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
hlWm7SdioJ4,بأيدي 50 ألف عامل مصري وبتكلفة أكثر من 5 مليارات جنيه.. تفاصيل أكثر عن محور 30 يونيو,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:47:25.000Z,1055,9,0,1,PT4M5S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
yc_939f1VuM,"هجوم داخلي  وخارجي على محمد صلاح بسبب تغريدات عن ""عمرو وردة""",MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:41:48.000Z,1686,20,6,0,PT52S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
0p8t8U0IFwg,بعد أزمة وردة الأخيرة.. عمرو أديب: مشكلة لم يتعرض لها المنتخب من قبل,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:35:23.000Z,962,5,6,4,PT2M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
tSjOIc8Q4pA,سيف زاهر:  وزير الشباب وهاني أبوريدة عقدا عدة جلسات مع وردة بعد أزمته الأخيرة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:34:03.000Z,331,4,1,1,PT1M3S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Nr2atn_z1GI,سيف زاهر: المنتخب يسعى بقوة لإسعاد المصريين,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:31:07.000Z,280,5,3,1,PT59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
n-nAXC-E0Eg,هل سيف زاهر مع أو ضد قرار عودة عمرو وردة؟,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:17:17.000Z,802,14,2,0,PT1M21S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ZqPdxIcHtW0,سيف زاهر يكشف علاقة لاعبي المنتخب بعمرو وردة بعد أزمته الأخيرة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:15:37.000Z,463,8,1,2,PT1M16S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
529yH9ZOtUM,تعليقا على قرارات اتحاد الكرة حول أزمة وردة... سيف زاهر: الاتحاد ينظر للأمور بشكل مختلف,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:14:05.000Z,337,4,1,0,PT1M35S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
xHYIGhjzDc4,سيف زاهر يكشف ل الحكاية أسباب اتخاذ هاني أبوريدة قرار عودة عمرو وردة لتشكيل المنتخب,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:05:03.000Z,1197,8,5,0,PT1M6S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
sJkp5IjETtw,سيف زاهر: هاني أبور ريدة استبعد عمرو وردة فورا بعد أزمته الأخيرة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T21:03:08.000Z,367,1,1,0,PT48S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ZUCyO3VYuDM,سيف زاهر يكشف موقف أجيري من قرار استبعاد أو عودة عمرو وردة  لتشكيل المنتخب,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T20:52:24.000Z,1023,22,4,0,PT40S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
IlLmRUDphig,سيف زاهر عضو مجلس إدارة اتحاد الكرة يكشف آخر تطورات قضية اللاعب عمرو وردة,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T20:45:47.000Z,1846,7,1,0,PT2M36S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
eJlixB8XYVY,أزمات سياسية واقتصادية وملفات شائكة على طاولة قمة العشرين,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T20:44:08.000Z,376,3,2,1,PT2M5S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
kKkRBUNCFFE,ترامب يرحب بولي العهد السعودي الأمير محمد بن سلمان ويتجاهل أردوغان في قمة العشرين باليابان,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T20:42:44.000Z,38363,533,92,199,PT3M49S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Yd7iyHprMGo,لا تتدخل في الانتخابات المقبلة.. مزحة بين ترامب وبوتين على هامش مشاركتهما بقمة العشرين,MBCMASR,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-28T20:42:10.000Z,370,10,2,1,PT1M10S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
